step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
553,TRANSFER,3867.75,C1000578,21329.57,17461.82,C1000562,15723.39,19591.14,0,0
553,CASH_OUT,1547.45,C1001212,2720.72,1173.27,C1000835,3130.67,4678.12,0,0
553,PAYMENT,274.99,C1000472,27076.69,26801.7,M2000215,465146.25,465421.24,0,0
553,PAYMENT,109.92,C1000705,44897.13,44787.21,M2000216,251274.63,251384.55,0,0
553,PAYMENT,405.99,C1000131,29090.36,28684.37,M2000298,50384.19,50790.18,0,0
553,TRANSFER,577.58,C1000748,35108.18,34530.6,C1001009,16436.48,17014.06,0,0
553,CASH_OUT,74785.73,C1000663,15462.19,0.0,C1000473,37811.57,37811.57,1,0
554,PAYMENT,162.89,C1000335,16644.1,16481.21,M2000195,274302.7,274465.59,0,0
554,TRANSFER,60.07,C1000198,21979.29,21919.22,C1000683,14242.28,14302.35,0,0
554,TRANSFER,53.57,C1001236,15301.42,15247.85,C1001459,34490.35,34543.92,0,0
554,CASH_OUT,65251.52,C1001306,11761.25,0.0,C1001192,32363.23,32363.23,1,0
555,CASH_OUT,202.6,C1000019,34259.13,34056.53,C1001373,39732.06,39934.66,0,0
555,TRANSFER,100000.0,C1001316,23863.43,0.0,C1000507,16135.12,16135.12,1,0
555,TRANSFER,288.85,C1000139,38019.77,37730.92,C1001382,34854.93,35143.78,0,0
555,TRANSFER,479.08,C1000587,19652.23,19173.15,C1000463,776.36,1255.44,0,0
555,PAYMENT,1129.61,C1000101,17000.29,15870.68,M2000044,50301.77,51431.38,0,0
555,CASH_OUT,70.7,C1001365,47439.82,47369.12,C1001032,24354.67,24425.37,0,0
555,PAYMENT,40.01,C1001026,38250.3,38210.29,M2000114,340434.72,340474.73,0,0
556,PAYMENT,1623.83,C1000605,15894.51,14270.68,M2000007,70846.12,72469.95,0,0
556,TRANSFER,1282.59,C1001131,47236.6,45954.01,C1000750,28735.11,30017.7,0,0
556,CASH_IN,295.62,M2000004,80959.5,80663.88,C1001002,40194.61,40490.23,0,0
556,CASH_OUT,61.71,C1000587,19173.15,19111.44,C1001289,21287.81,21349.52,0,0
556,PAYMENT,798.21,C1000368,2328.99,1530.78,M2000046,278126.53,278924.74,0,0
556,TRANSFER,11941.45,C1000957,20132.92,8191.47,C1001101,139605.23,151546.68,0,0
557,PAYMENT,1587.11,C1000273,40464.43,38877.32,M2000183,197051.52,198638.63,0,0
557,TRANSFER,1873.72,C1000442,24233.72,22360.0,C1001007,32375.57,34249.29,0,0
557,PAYMENT,443.29,C1000494,7105.33,6662.04,M2000010,178410.37,178853.66,0,0
557,PAYMENT,229.96,C1000330,48380.3,48150.34,M2000062,21009.1,21239.06,0,0
557,TRANSFER,26916.52,C1001051,16001.05,0,C1000149,162411.98,189328.5,0,0
558,DEBIT,310.35,C1001055,44838.29,44527.94,M2000052,50671.57,50981.92,0,0
558,PAYMENT,569.98,C1001207,15075.74,14505.76,M2000143,379837.19,380407.17,0,0
558,PAYMENT,484.97,C1000890,19910.71,19425.74,M2000190,357653.02,358137.99,0,0
558,CASH_OUT,546.44,C1000918,17297.14,16750.7,C1000862,35724.67,36271.11,0,0
558,CASH_OUT,700.77,C1000172,38961.28,38260.51,C1000345,12006.25,12707.02,0,0
558,CASH_OUT,236.55,C1001340,7092.12,6855.57,C1001354,35398.53,35635.08,0,0
558,PAYMENT,117.22,C1000557,33062.59,32945.37,M2000099,70340.92,70458.14,0,0
559,CASH_OUT,955.13,C1000587,20607.36,19652.23,C1000088,34521.97,35477.1,0,0
559,CASH_OUT,1103.84,C1000040,22717.29,21613.45,C1001007,31271.73,32375.57,0,0
559,PAYMENT,853.23,C1000740,44249.11,43395.88,M2000284,243403.57,244256.8,0,0
559,PAYMENT,139.61,C1001166,44295.56,44155.95,M2000248,448597.7,448737.31,0,0
559,PAYMENT,414.58,C1001076,41509.35,41094.77,M2000263,360952.94,361367.52,0,0
559,TRANSFER,749.1,C1000999,44487.35,43738.25,C1000403,11884.3,12633.4,0,0
560,PAYMENT,32.51,C1000218,1474.75,1442.24,M2000147,330603.95,330636.46,0,0
560,TRANSFER,60.96,C1001016,28916.85,28855.89,C1001125,7279.36,7340.32,0,0
560,CASH_OUT,47.19,C1000530,20098.1,20050.91,C1001090,44133.37,44180.56,0,0
560,CASH_OUT,371.59,C1001369,24910.86,24539.27,C1000949,42858.28,43229.87,0,0
560,PAYMENT,1009.33,C1000709,44779.1,43769.77,M2000252,358530.59,359539.92,0,0
561,CASH_OUT,251.13,C1000761,39028.57,38777.44,C1000600,20974.72,21225.85,0,0
561,CASH_IN,634.31,M2000048,84924.18,84289.87,C1000639,46336.8,46971.11,0,0
561,CASH_IN,276.35,M2000203,169018.24,168741.89,C1000213,30924.16,31200.51,0,0
561,CASH_IN,177.98,M2000156,487234.51,487056.53,C1000387,7384.55,7562.53,0,0
561,CASH_OUT,14.16,C1000948,7898.62,7884.46,C1000167,39454.93,39469.09,0,0
562,PAYMENT,158.48,C1000930,16069.04,15910.56,M2000291,458006.26,458164.74,0,0
562,CASH_OUT,237.85,C1001473,21242.39,21004.54,C1000315,26497.17,26735.02,0,0
562,TRANSFER,166.12,C1000374,22911.02,22744.9,C1000192,32678.93,32845.05,0,0
563,TRANSFER,1060.99,C1000697,42334.91,41273.92,C1000733,41795.02,42856.01,0,0
563,CASH_OUT,2421.16,C1000252,6964.29,4543.13,C1001170,26879.43,29300.59,0,0
563,CASH_OUT,217.73,C1000915,45756.91,45539.18,C1000532,47483.99,47701.72,0,0
563,PAYMENT,79.44,C1001347,37544.23,37464.79,M2000148,407437.6,407517.04,0,0
563,CASH_OUT,1020.23,C1000010,28492.97,27472.74,C1000646,42029.58,43049.81,0,0
564,PAYMENT,310.21,C1001202,31796.83,31486.62,M2000123,200092.22,200402.43,0,0
564,CASH_OUT,415.14,C1000351,45966.71,45551.57,C1001349,41683.56,42098.7,0,0
564,PAYMENT,68.04,C1001306,10173.89,10105.85,M2000060,61264.64,61332.68,0,0
564,CASH_OUT,62883.02,C1000621,40205.8,0.0,C1000342,4807.27,67690.29,1,0
564,PAYMENT,107.82,C1000599,37349.05,37241.23,M2000189,205220.14,205327.96,0,0
564,CASH_IN,1559.34,M2000104,374642.12,373082.78,C1000312,23381.92,24941.26,0,0
564,PAYMENT,620.33,C1000475,38180.62,37560.29,M2000204,264877.53,265497.86,0,0
565,CASH_IN,582.31,M2000106,190737.97,190155.66,C1001054,46612.4,47194.71,0,0
565,CASH_IN,231.21,M2000092,317541.72,317310.51,C1000322,3950.77,4181.98,0,0
565,DEBIT,100.23,C1000412,12150.88,12050.65,M2000091,448862.62,448962.85,0,0
565,TRANSFER,234.98,C1000639,46971.11,46736.13,C1001084,33463.35,33698.33,0,0
565,PAYMENT,795.31,C1000494,6688.82,5893.51,M2000078,220167.97,220963.28,0,0
565,CASH_OUT,2076.91,C1001385,10235.71,8158.8,C1000482,40941.59,43018.5,0,0
566,PAYMENT,1815.91,C1001157,49092.2,47276.29,M2000128,309656.52,311472.43,0,0
566,TRANSFER,371.56,C1001046,11887.34,11515.78,C1001455,11048.63,11420.19,0,0
566,PAYMENT,121.95,C1000111,28183.95,28062.0,M2000030,72777.13,72899.08,0,0
566,CASH_OUT,265.87,C1001294,36349.65,36083.78,C1000437,14566.74,14832.61,0,0
566,TRANSFER,896.07,C1000801,5631.41,4735.34,C1001483,37986.8,38882.87,0,0
566,CASH_IN,2696.04,M2000279,111793.29,109097.25,C1000045,18270.88,20966.92,0,0
567,TRANSFER,116.32,C1001368,41581.06,41464.74,C1000060,35003.58,35119.9,0,0
567,CASH_IN,658.27,M2000203,170814.79,170156.52,C1000240,41443.41,42101.68,0,0
567,TRANSFER,324.08,C1000124,47833.27,47509.19,C1000848,41538.71,41862.79,0,0
568,TRANSFER,220.48,C1000954,32279.37,32058.89,C1000342,4807.27,5027.75,0,0
568,TRANSFER,2264.59,C1000566,1250.33,0,C1000334,23110.48,25375.07,0,0
569,CASH_OUT,2231.08,C1001405,10062.08,7831.0,C1001406,32288.86,34519.94,0,0
569,CASH_OUT,3825.2,C1000708,30447.52,26622.32,C1000842,1755.62,5580.82,0,0
569,TRANSFER,39868.8,C1000268,52652.39,12783.59,C1000024,35717.5,75586.3,1,0
570,PAYMENT,69.46,C1000099,26962.25,26892.79,M2000205,109262.0,109331.46,0,0
570,DEBIT,159.39,C1000163,38036.96,37877.57,M2000140,391927.18,392086.57,0,0
570,PAYMENT,420.99,C1001340,7513.11,7092.12,M2000158,200856.76,201277.75,0,0
570,PAYMENT,453.51,C1000932,30218.3,29764.79,M2000042,242401.03,242854.54,0,0
570,CASH_OUT,34837.66,C1000024,35717.5,0.0,C1000500,27979.01,62816.67,1,0
571,DEBIT,430.96,C1001322,14603.29,14172.33,M2000292,447679.93,448110.89,0,0
571,TRANSFER,616.93,C1000646,47724.79,47107.86,C1000986,16029.43,16646.36,0,0
571,PAYMENT,434.23,C1000140,37147.39,36713.16,M2000209,160310.36,160744.59,0,0
571,CASH_OUT,74650.02,C1001333,25972.14,0.0,C1000938,39698.1,114348.12,1,0
571,TRANSFER,31831.01,C1000465,7505.72,0,C1001101,191173.78,191173.78,1,0
572,TRANSFER,110.74,C1000789,295.05,184.31,C1000708,30699.87,30810.61,0,0
572,CASH_OUT,677.78,C1001398,50378.4,49700.62,C1000258,48060.81,48738.59,0,0
572,PAYMENT,239.28,C1000065,32039.38,31800.1,M2000042,242854.54,243093.82,0,0
572,PAYMENT,1435.52,C1001236,16159.21,14723.69,M2000182,248543.41,249978.93,0,0
573,TRANSFER,258.18,C1000674,16159.67,15901.49,C1000746,40019.2,40277.38,0,0
573,PAYMENT,1095.49,C1000311,17229.99,16134.5,M2000142,143270.57,144366.06,0,0
573,PAYMENT,122.49,C1001489,23555.21,23432.72,M2000172,446400.11,446522.6,0,0
573,CASH_IN,180.12,M2000203,170156.52,169976.4,C1001179,7350.91,7531.03,0,0
573,PAYMENT,359.88,C1001159,27049.62,26689.74,M2000148,407088.29,407448.17,0,0
573,CASH_OUT,155.87,C1001029,2904.29,2748.42,C1000619,33997.23,34153.1,0,0
573,CASH_OUT,289.01,C1000810,31417.78,31128.77,C1001152,19741.01,20030.02,0,0
573,CASH_OUT,274.1,C1000947,16292.59,16018.49,C1000726,8762.64,9036.74,0,0
573,PAYMENT,1977.35,C1000159,24605.89,22628.54,M2000200,266560.99,268538.34,0,0
574,PAYMENT,561.12,C1001028,38529.15,37968.03,M2000110,382080.81,382641.93,0,0
574,PAYMENT,208.22,C1000315,26735.02,26526.8,M2000177,277459.39,277667.61,0,0
574,PAYMENT,3042.38,C1000487,31195.53,28153.15,M2000038,209023.58,212065.96,0,0
574,CASH_IN,358.4,M2000096,498195.42,497837.02,C1001498,39577.9,39936.3,0,0
574,CASH_OUT,351.7,C1000133,6210.0,5858.3,C1000397,20418.49,20770.19,0,0
574,TRANSFER,1109.38,C1000209,28464.88,27355.5,C1000370,24650.22,25759.6,0,0
575,TRANSFER,570.81,C1001368,41464.74,40893.93,C1000293,32351.17,32921.98,0,0
575,PAYMENT,50.17,C1000031,46210.35,46160.18,M2000270,459832.91,459883.08,0,0
575,PAYMENT,1392.96,C1000386,26748.33,25355.37,M2000155,298099.38,299492.34,0,0
575,PAYMENT,200.36,C1000469,47388.87,47188.51,M2000171,78614.55,78814.91,0,0
575,PAYMENT,310.06,C1000446,45720.09,45410.03,M2000146,317066.59,317376.65,0,0
576,CASH_OUT,110.23,C1000516,45869.46,45759.23,C1000475,40556.33,40666.56,0,0
576,PAYMENT,120.53,C1000888,48362.0,48241.47,M2000215,465025.72,465146.25,0,0
576,CASH_OUT,365.06,C1001029,3577.83,3212.77,C1000377,33812.98,34178.04,0,0
576,TRANSFER,2215.06,C1000222,37600.06,35385.0,C1000422,9727.66,11942.72,0,0
576,PAYMENT,132.12,C1000418,12387.39,12255.27,M2000231,463134.75,463266.87,0,0
577,CASH_OUT,540.44,C1001142,44761.81,44221.37,C1000227,2021.65,2562.09,0,0
577,CASH_IN,1091.27,M2000114,340863.53,339772.26,C1000624,42562.22,43653.49,0,0
578,TRANSFER,864.18,C1000994,3785.84,2921.66,C1000171,49485.38,50349.56,0,0
578,PAYMENT,288.06,C1000755,31767.28,31479.22,M2000115,446167.17,446455.23,0,0
578,PAYMENT,336.36,C1001181,2382.92,2046.56,M2000103,228022.53,228358.89,0,0
578,DEBIT,743.72,C1001324,13053.35,12309.63,M2000222,30687.66,31431.38,0,0
578,PAYMENT,1307.29,C1000070,46989.16,45681.87,M2000056,93063.12,94370.41,0,0
579,CASH_IN,577.59,M2000282,227278.56,226700.97,C1000673,14163.42,14741.01,0,0
579,PAYMENT,2991.41,C1000593,4220.94,1229.53,M2000142,145475.31,148466.72,0,0
579,PAYMENT,1270.38,C1000714,46662.22,45391.84,M2000224,308908.68,310179.06,0,0
580,TRANSFER,461.53,C1001163,1014.68,553.15,C1001345,12700.57,13162.1,0,0
580,CASH_IN,2543.6,M2000254,167146.94,164603.34,C1000478,37943.85,40487.45,0,0
580,CASH_IN,916.81,M2000288,196753.82,195837.01,C1000700,8880.96,9797.77,0,0
580,PAYMENT,130.83,C1000588,12447.94,12317.11,M2000142,147540.39,147671.22,0,0
581,CASH_IN,3989.04,M2000210,293432.86,289443.82,C1000025,28324.27,32313.31,0,0
581,CASH_OUT,189.11,C1001262,32334.24,32145.13,C1000107,23103.86,23292.97,0,0
581,CASH_IN,692.48,M2000161,128959.66,128267.18,C1000082,13603.97,14296.45,0,0
582,CASH_OUT,135.14,C1001346,20399.84,20264.7,C1000816,7054.58,7189.72,0,0
582,PAYMENT,170.15,C1001085,10924.81,10754.66,M2000251,462211.88,462382.03,0,0
582,PAYMENT,100.31,C1001191,37972.74,37872.43,M2000231,463034.44,463134.75,0,0
582,PAYMENT,2753.7,C1000147,34407.54,31653.84,M2000071,288909.84,291663.54,0,0
583,CASH_IN,798.77,M2000153,84049.01,83250.24,C1000091,4607.74,5406.51,0,0
583,PAYMENT,83.46,C1000640,26629.14,26545.68,M2000262,136880.23,136963.69,0,0
583,PAYMENT,98.31,C1000945,47213.96,47115.65,M2000076,415538.02,415636.33,0,0
583,CASH_IN,247.53,M2000213,434317.69,434070.16,C1001391,32577.9,32825.43,0,0
584,PAYMENT,201.84,C1000294,18626.07,18424.23,M2000246,248549.38,248751.22,0,0
584,TRANSFER,828.32,C1000941,6762.31,5933.99,C1000474,22916.97,23745.29,0,0
584,PAYMENT,5019.0,C1000098,27290.19,22271.19,M2000255,144551.6,149570.6,0,0
585,TRANSFER,359.86,C1000490,16922.76,16562.9,C1000194,19732.52,20092.38,0,0
585,CASH_OUT,333.95,C1000353,1640.54,1306.59,C1000114,24712.97,25046.92,0,0
585,PAYMENT,496.23,C1000146,18406.75,17910.52,M2000022,491716.96,492213.19,0,0
585,CASH_OUT,167.04,C1000095,41982.44,41815.4,C1000505,49668.37,49835.41,0,0
585,TRANSFER,276.26,C1000287,20278.67,20002.41,C1000493,30658.17,30934.43,0,0
585,CASH_IN,755.39,M2000107,380591.82,379836.43,C1001424,33213.3,33968.69,0,0
586,DEBIT,137.12,C1000069,17676.76,17539.64,M2000287,193741.74,193878.86,0,0
586,PAYMENT,2411.66,C1001040,18887.58,16475.92,M2000256,54212.42,56624.08,0,0
586,CASH_IN,258.75,M2000121,348127.28,347868.53,C1000038,25008.26,25267.01,0,0
586,CASH_IN,2124.23,M2000103,230599.01,228474.78,C1000081,21124.18,23248.41,0,0
586,PAYMENT,1498.7,C1000563,37498.13,35999.43,M2000079,360532.67,362031.37,0,0
586,TRANSFER,189.59,C1001218,13683.44,13493.85,C1000415,4280.9,4470.49,0,0
586,TRANSFER,497.33,C1000412,11468.67,10971.34,C1001074,5556.59,6053.92,0,0
587,CASH_OUT,65167.89,C1000176,17541.91,0.0,C1000950,40874.66,40874.66,1,0
587,TRANSFER,782.19,C1000445,25524.28,24742.09,C1000628,15944.79,16726.98,0,0
587,CASH_OUT,383.15,C1001205,39702.38,39319.23,C1000014,7092.15,7475.3,0,0
587,PAYMENT,198.46,C1000531,6954.26,6755.8,M2000008,57931.21,58129.67,0,0
587,PAYMENT,459.84,C1001126,50326.46,49866.62,M2000266,471113.04,471572.88,0,0
587,CASH_OUT,132.77,C1001388,2430.85,2298.08,C1001092,27757.18,27889.95,0,0
587,CASH_OUT,1222.46,C1000131,30312.82,29090.36,C1000939,27365.35,28587.81,0,0
587,CASH_IN,893.16,M2000244,186844.48,185951.32,C1000511,4377.1,5270.26,0,0
587,DEBIT,202.88,C1001347,37464.79,37261.91,M2000007,77009.08,77211.96,0,0
588,CASH_IN,6173.49,M2000021,174821.56,168648.07,C1000633,38238.75,44412.24,0,0
588,DEBIT,1357.24,C1000781,35920.77,34563.53,M2000142,144118.07,145475.31,0,0
588,CASH_OUT,2757.37,C1001230,18629.25,15871.88,C1000573,45282.75,48040.12,0,0
588,PAYMENT,630.51,C1000031,47115.62,46485.11,M2000023,444724.0,445354.51,0,0
589,PAYMENT,770.72,C1001049,15170.98,14400.26,M2000023,443167.89,443938.61,0,0
589,PAYMENT,128.77,C1000281,10829.14,10700.37,M2000210,289043.07,289171.84,0,0
589,TRANSFER,283.85,C1000808,24671.38,24387.53,C1000096,9556.86,9840.71,0,0
590,TRANSFER,1462.44,C1001394,15656.98,14194.54,C1000068,45398.13,46860.57,0,0
590,CASH_OUT,914.34,C1000952,44104.62,43190.28,C1000069,17539.64,18453.98,0,0
590,PAYMENT,493.84,C1000945,46628.12,46134.28,M2000135,68321.89,68815.73,0,0
590,PAYMENT,315.25,C1000723,11330.36,11015.11,M2000128,311176.17,311491.42,0,0
591,PAYMENT,157.74,C1000683,14400.02,14242.28,M2000285,192476.18,192633.92,0,0
591,PAYMENT,337.78,C1001123,3769.06,3431.28,M2000161,128267.18,128604.96,0,0
592,CASH_IN,422.92,M2000084,496631.86,496208.94,C1000507,15927.9,16350.82,0,0
592,CASH_IN,180.65,M2000276,59158.9,58978.25,C1000446,45539.44,45720.09,0,0
592,PAYMENT,2072.95,C1000454,47825.85,45752.9,M2000131,368709.47,370782.42,0,0
592,PAYMENT,338.96,C1001007,29765.95,29426.99,M2000168,385762.93,386101.89,0,0
592,PAYMENT,669.26,C1000621,37956.12,37286.86,M2000021,173274.29,173943.55,0,0
593,PAYMENT,313.21,C1000375,33086.86,32773.65,M2000174,81840.11,82153.32,0,0
593,CASH_OUT,67.37,C1001187,46537.52,46470.15,C1000380,41985.73,42053.1,0,0
593,PAYMENT,405.3,C1000600,17388.18,16982.88,M2000106,188173.06,188578.36,0,0
593,CASH_OUT,314.94,C1000836,12747.29,12432.35,C1000313,33772.54,34087.48,0,0
593,TRANSFER,827.55,C1001257,4914.35,4086.8,C1001433,841.55,1669.1,0,0
594,TRANSFER,362.06,C1000946,8150.96,7788.9,C1001292,41412.94,41775.0,0,0
594,CASH_OUT,420.3,C1000428,47874.14,47453.84,C1001083,6634.3,7054.6,0,0
594,CASH_OUT,46.89,C1000464,26036.86,25989.97,C1000521,12781.24,12828.13,0,0
594,PAYMENT,109.06,C1000145,48001.09,47892.03,M2000280,377140.21,377249.27,0,0
594,TRANSFER,30.76,C1000150,14357.53,14326.77,C1001058,11275.66,11306.42,0,0
595,TRANSFER,990.7,C1000110,33440.87,32450.17,C1000081,20381.39,21372.09,0,0
595,PAYMENT,213.77,C1000743,19316.42,19102.65,M2000262,136666.46,136880.23,0,0
595,PAYMENT,135.89,C1000726,9036.74,8900.85,M2000291,458213.36,458349.25,0,0
595,CASH_OUT,148.29,C1000159,24754.18,24605.89,C1001255,5185.35,5333.64,0,0
595,TRANSFER,21315.27,C1000050,28935.77,7620.5,C1001101,191173.78,212489.05,1,0
596,PAYMENT,84.46,C1000246,38937.05,38852.59,M2000140,391448.99,391533.45,0,0
596,TRANSFER,780.62,C1001079,40174.39,39393.77,C1001170,29300.59,30081.21,0,0
596,PAYMENT,146.43,C1000042,7747.1,7600.67,M2000077,389927.31,390073.74,0,0
596,PAYMENT,291.84,C1000381,15222.31,14930.47,M2000298,49704.56,49996.4,0,0
596,TRANSFER,68962.66,C1001333,25972.14,0.0,C1000107,22081.24,22081.24,1,0
596,TRANSFER,23752.63,C1000098,22271.19,0,C1001101,450380.92,474133.55,0,0
597,PAYMENT,231.91,C1001424,34101.52,33869.61,M2000068,101686.07,101917.98,0,0
597,CASH_IN,352.62,M2000289,226278.57,225925.95,C1000966,25427.13,25779.75,0,0
597,CASH_IN,114.72,M2000156,489465.57,489350.85,C1000928,186.16,300.88,0,0
597,PAYMENT,768.37,C1001321,49053.62,48285.25,M2000030,72472.38,73240.75,0,0
597,DEBIT,13358.64,C1000785,45210.58,31851.94,M2000030,73294.26,86652.9,0,0
597,TRANSFER,1705.99,C1000073,23957.94,22251.95,C1000470,43899.35,45605.34,0,0
597,TRANSFER,289.84,C1000975,42222.41,41932.57,C1001052,53812.89,54102.73,0,0
597,DEBIT,460.84,C1000092,7680.84,7220.0,M2000117,35730.46,36191.3,0,0
597,PAYMENT,1699.05,C1000593,1229.53,0,M2000200,264861.94,266560.99,0,0
598,PAYMENT,63.76,C1000220,36455.32,36391.56,M2000115,446103.41,446167.17,0,0
598,PAYMENT,4640.93,C1000300,44337.0,39696.07,M2000014,149115.05,153755.98,0,0
598,CASH_OUT,594.21,C1000214,25956.02,25361.81,C1000288,10768.42,11362.63,0,0
598,CASH_IN,669.36,M2000278,15180.28,14510.92,C1000894,20628.02,21297.38,0,0
598,DEBIT,436.39,C1000910,1273.47,837.08,M2000280,377249.27,377685.66,0,0
598,PAYMENT,733.72,C1000599,38082.77,37349.05,M2000254,170162.56,170896.28,0,0
598,CASH_OUT,2266.2,C1001289,23554.01,21287.81,C1000221,7013.7,9279.9,0,0
598,CASH_OUT,1615.7,C1000602,13122.15,11506.45,C1000706,3483.95,5099.65,0,0
598,CASH_OUT,90.92,C1000536,19375.49,19284.57,C1000381,14930.47,15021.39,0,0
598,PAYMENT,730.21,C1001391,33308.11,32577.9,M2000048,86115.61,86845.82,0,0
598,PAYMENT,1116.42,C1000689,14308.92,13192.5,M2000040,33728.56,34844.98,0,0
598,CASH_OUT,30107.07,C1000308,22615.66,0.0,C1001037,26725.72,56832.79,1,0
599,TRANSFER,1239.72,C1000138,7633.82,6394.1,C1000498,5426.19,6665.91,0,0
599,PAYMENT,202.13,C1001024,16769.9,16567.77,M2000134,483514.09,483716.22,0,0
599,PAYMENT,1958.57,C1001267,8701.59,6743.02,M2000262,135409.95,137368.52,0,0
599,DEBIT,418.54,C1000338,10022.9,9604.36,M2000234,227720.06,228138.6,0,0
599,CASH_OUT,23605.33,C1000663,15462.19,0,C1000380,42053.1,42053.1,1,0
600,PAYMENT,582.88,C1001476,28081.55,27498.67,M2000134,483716.22,484299.1,0,0
600,TRANSFER,476.33,C1001251,40021.29,39544.96,C1001335,43299.88,43776.21,0,0
600,PAYMENT,608.04,C1000092,8288.88,7680.84,M2000035,282515.48,283123.52,0,0
600,PAYMENT,462.63,C1000693,18158.38,17695.75,M2000202,420024.3,420486.93,0,0
600,TRANSFER,24623.22,C1000542,20053.02,0.0,C1001101,256234.51,256234.51,1,0
601,CASH_IN,2194.01,M2000250,322301.5,320107.49,C1000124,46989.25,49183.26,0,0
601,TRANSFER,405.2,C1000955,33436.5,33031.3,C1001006,40728.62,41133.82,0,0
601,TRANSFER,337.95,C1001182,4202.43,3864.48,C1000381,14265.81,14603.76,0,0
601,CASH_OUT,417.4,C1000047,22204.92,21787.52,C1001309,15259.6,15677.0,0,0
602,CASH_OUT,16359.36,C1000818,44617.5,0.0,C1001039,36096.91,36096.91,1,0
602,PAYMENT,1083.22,C1001341,21245.99,20162.77,M2000147,333272.46,334355.68,0,0
602,CASH_OUT,829.41,C1000550,40726.37,39896.96,C1001029,2748.42,3577.83,0,0
602,CASH_OUT,2004.28,C1000573,47287.03,45282.75,C1000608,8796.2,10800.48,0,0
602,PAYMENT,912.18,C1000576,6669.58,5757.4,M2000111,156661.32,157573.5,0,0
602,PAYMENT,482.04,C1000355,45818.09,45336.05,M2000045,258767.35,259249.39,0,0
602,TRANSFER,50531.83,C1000663,15462.19,0.0,C1001276,29565.42,80097.25,1,0
603,TRANSFER,331.42,C1000812,21342.48,21011.06,C1000667,8352.43,8683.85,0,0
603,CASH_OUT,159.61,C1000705,44522.03,44362.42,C1001448,11910.01,12069.62,0,0
603,CASH_IN,670.64,M2000120,443818.36,443147.72,C1001371,24050.75,24721.39,0,0
603,TRANSFER,26960.94,C1000442,22958.8,0,C1000193,98219.47,125180.41,0,0
604,CASH_OUT,1247.68,C1000537,19117.25,17869.57,C1000970,23531.02,24778.7,0,0
604,PAYMENT,990.03,C1001015,24265.33,23275.3,M2000288,196026.57,197016.6,0,0
604,CASH_OUT,78.65,C1000499,11275.83,11197.18,C1000685,31531.4,31610.05,0,0
604,TRANSFER,371.97,C1000438,29687.31,29315.34,C1000526,6077.54,6449.51,0,0
604,CASH_IN,402.99,M2000139,244233.77,243830.78,C1000577,43539.2,43942.19,0,0
604,PAYMENT,536.16,C1000564,40091.77,39555.61,M2000229,299792.97,300329.13,0,0
604,CASH_OUT,242.44,C1000621,38198.56,37956.12,C1000721,23320.53,23562.97,0,0
604,TRANSFER,137.01,C1000604,28467.94,28330.93,C1001112,32594.19,32731.2,0,0
605,CASH_IN,36.46,M2000113,254815.02,254778.56,C1000188,594.46,630.92,0,0
605,TRANSFER,853.38,C1000237,33292.5,32439.12,C1000613,10443.7,11297.08,0,0
605,CASH_OUT,1351.54,C1001256,17586.67,16235.13,C1000963,12747.48,14099.02,0,0
605,CASH_IN,492.45,M2000093,220971.57,220479.12,C1000095,42306.92,42799.37,0,0
605,PAYMENT,172.79,C1000494,3.52,0,M2000057,337236.51,337409.3,0,0
605,CASH_OUT,58141.16,C1001333,25972.14,0.0,C1000193,6818.68,6818.68,1,0
606,CASH_OUT,283724.4,C1000286,33194.49,0,C1000354,33275.38,33275.38,1,1
606,DEBIT,256.31,C1000564,39341.65,39085.34,M2000044,48918.19,49174.5,0,0
606,TRANSFER,2916.2,C1000318,9470.42,6554.22,C1001169,29961.74,32877.94,0,0
606,TRANSFER,13861.55,C1000290,3833.7,0.0,C1000149,317923.82,317923.82,1,0
607,CASH_OUT,1781.9,C1000932,32000.2,30218.3,C1001184,42896.65,44678.55,0,0
607,PAYMENT,145.78,C1000189,44976.12,44830.34,M2000278,14816.77,14962.55,0,0
607,PAYMENT,1493.53,C1001231,22084.85,20591.32,M2000059,219576.03,221069.56,0,0
607,PAYMENT,1650.99,C1000608,10447.19,8796.2,M2000028,104231.29,105882.28,0,0
607,TRANSFER,181.73,C1001051,15848.59,15666.86,C1000093,34132.16,34313.89,0,0
607,PAYMENT,144.61,C1001016,28143.18,27998.57,M2000080,209132.41,209277.02,0,0
608,PAYMENT,164.15,C1000007,31715.98,31551.83,M2000156,489350.85,489515.0,0,0
608,PAYMENT,194.18,C1000451,33175.44,32981.26,M2000004,81663.54,81857.72,0,0
608,CASH_IN,248.26,M2000212,392320.6,392072.34,C1001180,32355.46,32603.72,0,0
608,CASH_IN,1114.64,M2000251,462810.69,461696.05,C1000499,11120.95,12235.59,0,0
608,PAYMENT,713.88,C1000429,39827.29,39113.41,M2000040,34844.98,35558.86,0,0
609,CASH_OUT,25.01,C1000260,9969.65,9944.64,C1000166,20333.88,20358.89,0,0
609,DEBIT,741.4,C1000287,20002.41,19261.01,M2000230,119819.61,120561.01,0,0
609,PAYMENT,581.98,C1000412,12050.65,11468.67,M2000283,331272.67,331854.65,0,0
609,CASH_IN,88.27,M2000074,248654.9,248566.63,C1000525,14532.84,14621.11,0,0
